"state","puma2k","cbsa10","stab","cbsaname10","PUMA2kName","pop10","afact"
"FIPS state","puma2k","cbsa10","State Postal Code","2010 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa10 alloc factor"
"36","00803","45060","NY","Syracuse, NY Metropolitan Statistical Area","3600803",138538,1 
"36","00804","12180","NY","Auburn, NY Micropolitan Statistical Area","3600804",80026,0.791 
"36","00804","45060","NY","Syracuse, NY Metropolitan Statistical Area","3600804",21111,0.209 
"36","00901","40380","NY","Rochester, NY Metropolitan Statistical Area","3600901",102313,1 
"36","00902","40380","NY","Rochester, NY Metropolitan Statistical Area","3600902",108258,1 
"36","01001","40380","NY","Rochester, NY Metropolitan Statistical Area","3601001",122684,1 
"36","01002","40380","NY","Rochester, NY Metropolitan Statistical Area","3601002",124495,1 
"36","01003","40380","NY","Rochester, NY Metropolitan Statistical Area","3601003",101650,1 
"36","01004","40380","NY","Rochester, NY Metropolitan Statistical Area","3601004",174281,1 
"36","01005","40380","NY","Rochester, NY Metropolitan Statistical Area","3601005",104435,1 
"36","01100","40380","NY","Rochester, NY Metropolitan Statistical Area","3601100",107931,1 
"36","01200","40380","NY","Rochester, NY Metropolitan Statistical Area","3601200",65393,0.608 
"36","01200","99999","NY","99999","3601200",42155,0.392 
"36","01300","12860","NY","Batavia, NY Micropolitan Statistical Area","3601300",60079,0.584 
"36","01300","40380","NY","Rochester, NY Metropolitan Statistical Area","3601300",42883,0.416 
"36","01401","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601401",156323,1 
"36","01402","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601402",104987,1 
"36","01501","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601501",108213,1 
"36","01502","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601502",108256,1 
"36","01601","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601601",109071,1 
"36","01602","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601602",122366,1 
"36","01603","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601603",108423,1 
"36","01604","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601604",151078,1 
"36","01605","15380","NY","Buffalo-Niagara Falls, NY Metropolitan Statistical Area","3601605",166792,1 
"36","01700","27060","NY","Ithaca, NY Metropolitan Statistical Area","3601700",101564,0.742 
"36","01700","42900","NY","Seneca Falls, NY Micropolitan Statistical Area","3601700",35251,0.258 
"36","01800","18660","NY","Cortland, NY Micropolitan Statistical Area","3601800",49336,0.494 
"36","01800","99999","NY","99999","3601800",50477,0.506 
"36","01900","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3601900",32749,0.229 
"36","01900","36580","NY","Oneonta, NY Micropolitan Statistical Area","3601900",62259,0.435 
"36","01900","99999","NY","99999","3601900",47980,0.336 
"36","02000","11220","NY","Amsterdam, NY Micropolitan Statistical Area","3602000",50219,0.475 
"36","02000","24100","NY","Gloversville, NY Micropolitan Statistical Area","3602000",55531,0.525 
"36","02100","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3602100",154727,1 
"36","02201","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3602201",113979,1 
"36","02202","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3602202",105628,1 
"36","02300","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3602300",159429,1 
"36","02401","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3602401",106379,1 
"36","02402","10580","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","3602402",197825,1 
"36","02500","26460","NY","Hudson, NY Micropolitan Statistical Area","3602500",63096,0.562 
"36","02500","99999","NY","99999","3602500",49221,0.438 
"36","02601","13780","NY","Binghamton, NY Metropolitan Statistical Area","3602601",124236,1 
"36","02602","13780","NY","Binghamton, NY Metropolitan Statistical Area","3602602",127489,1 
"36","02700","21300","NY","Elmira, NY Metropolitan Statistical Area","3602700",88830,0.829 
"36","02700","99999","NY","99999","3602700",18343,0.171 
"36","02800","18500","NY","Corning, NY Micropolitan Statistical Area","3602800",98990,0.796 
"36","02800","99999","NY","99999","3602800",25348,0.204 
"36","02900","36460","NY","Olean, NY Micropolitan Statistical Area","3602900",80317,0.621 
"36","02900","99999","NY","99999","3602900",48946,0.379 
"36","03000","27460","NY","Jamestown-Dunkirk-Fredonia, NY Micropolitan Statistical Area","3603000",134905,1 
"36","03101","28740","NY","Kingston, NY Metropolitan Statistical Area","3603101",28763,0.271 
"36","03101","99999","NY","99999","3603101",77547,0.729 
"36","03102","28740","NY","Kingston, NY Metropolitan Statistical Area","3603102",153730,1 
"36","03201","39100","NY","Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area","3603201",127686,1 
"36","03202","39100","NY","Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area","3603202",169802,1 
"36","03301","39100","NY","Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area","3603301",119213,1 
"36","03302","39100","NY","Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area","3603302",124140,1 
"36","03303","39100","NY","Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area","3603303",129460,1 
"36","03400","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603400",195963,1 
"36","03501","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603501",129886,1 
"36","03502","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603502",146573,1 
"36","03503","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603503",162432,1 
"36","03504","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603504",118276,1 
"36","03505","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603505",189113,1 
"36","03506","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603506",106580,1 
"36","03601","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603601",133231,1 
"36","03602","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603602",178456,1 
"36","03701","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603701",108121,1 
"36","03702","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603702",138412,1 
"36","03703","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603703",115223,1 
"36","03704","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603704",123764,1 
"36","03705","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603705",161355,1 
"36","03706","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603706",127353,1 
"36","03707","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603707",134318,1 
"36","03708","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603708",139310,1 
"36","03709","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603709",181195,1 
"36","03710","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603710",156057,1 
"36","03801","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603801",198485,1 
"36","03802","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603802",127369,1 
"36","03803","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603803",118665,1 
"36","03804","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603804",117569,1 
"36","03805","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603805",219920,1 
"36","03806","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603806",193920,1 
"36","03807","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603807",144660,1 
"36","03808","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603808",151010,1 
"36","03809","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603809",164934,1 
"36","03810","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603810",149341,1 
"36","03901","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603901",160209,1 
"36","03902","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603902",132886,1 
"36","03903","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3603903",175635,1 
"36","04001","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604001",147577,1 
"36","04002","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604002",129253,1 
"36","04003","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604003",134217,1 
"36","04004","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604004",118579,1 
"36","04005","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604005",106002,1 
"36","04006","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604006",123018,1 
"36","04007","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604007",119578,1 
"36","04008","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604008",154541,1 
"36","04009","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604009",193723,1 
"36","04010","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604010",135648,1 
"36","04011","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604011",107129,1 
"36","04012","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604012",147374,1 
"36","04013","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604013",121790,1 
"36","04014","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604014",163547,1 
"36","04015","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604015",158639,1 
"36","04016","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604016",147751,1 
"36","04017","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604017",181635,1 
"36","04018","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604018",114699,1 
"36","04101","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604101",174174,1 
"36","04102","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604102",183006,1 
"36","04103","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604103",248328,1 
"36","04104","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604104",116852,1 
"36","04105","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604105",188688,1 
"36","04106","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604106",153708,1 
"36","04107","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604107",146282,1 
"36","04108","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604108",112075,1 
"36","04109","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604109",133892,1 
"36","04110","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604110",170462,1 
"36","04111","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604111",143485,1 
"36","04112","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604112",221390,1 
"36","04113","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604113",123402,1 
"36","04114","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604114",114978,1 
"36","04201","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604201",112188,1 
"36","04202","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604202",117159,1 
"36","04203","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604203",104708,1 
"36","04204","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604204",114154,1 
"36","04205","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604205",113538,1 
"36","04206","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604206",144005,1 
"36","04207","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604207",113970,1 
"36","04208","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604208",98391,1 
"36","04209","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604209",104693,1 
"36","04210","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604210",103996,1 
"36","04211","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604211",107890,1 
"36","04212","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604212",104840,1 
"36","04301","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604301",203262,1 
"36","04302","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604302",117801,1 
"36","04303","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604303",119632,1 
"36","04304","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604304",136775,1 
"36","04305","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604305",130891,1 
"36","04306","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604306",120947,1 
"36","04307","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604307",110121,1 
"36","04308","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604308",106183,1 
"36","04309","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604309",128744,1 
"36","04310","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604310",105651,1 
"36","04311","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604311",100267,1 
"36","04312","35620","NY","New York-Northern New Jersey-Long Island, NY-NJ-PA Metropolitan Statistical","3604312",113076,1 
