STATE,LOGRECNO,GEOID,Name
US,0000422,25000US3565,"Santee Reservation, NE"
US,0000423,25000US3585,"Santo Domingo Pueblo, NM"
US,0000424,25000US3625,"Sauk-Suiattle Reservation, WA"
US,0000425,25000US3635,"Sault Ste. Marie Reservation and Off-Reservation Trust Land, MI"
US,0000426,25000US3665,"Seminole (FL) Trust Land, FL"
US,0000427,25000US3680,"Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, MN"
US,0000428,25000US3735,"Sherwood Valley Rancheria and Off-Reservation Trust Land, CA"
US,0000429,25000US3750,"Shingle Springs Rancheria and Off-Reservation Trust Land, CA"
US,0000430,25000US3780,"Shoalwater Bay Indian Reservation and Off-Reservation Trust Land, WA"
US,0000431,25000US3795,"Siletz Reservation and Off-Reservation Trust Land, OR"
US,0000432,25000US3825,"Skokomish Reservation, WA"
US,0000433,25000US3840,"Skull Valley Reservation, UT"
US,0000434,25000US3855,"Smith River Rancheria and Off-Reservation Trust Land, CA"
US,0000435,25000US3860,"Snoqualmie Reservation, WA"
US,0000436,25000US3870,"Soboba Reservation and Off-Reservation Trust Land, CA"
US,0000437,25000US3885,"Sokaogon Chippewa Community and Off-Reservation Trust Land, WI"
US,0000438,25000US3925,"Southern Ute Reservation, CO"
US,0000439,25000US3930,"South Fork Reservation and Off-Reservation Trust Land, NV"
US,0000440,25000US3935,"Spirit Lake Reservation, ND"
US,0000441,25000US3940,"Spokane Reservation and Off-Reservation Trust Land, WA"
US,0000442,25000US3955,"Squaxin Island Reservation and Off-Reservation Trust Land, WA"
US,0000443,25000US3970,"Standing Rock Reservation, SD--ND"
US,0000444,25000US3980,"Stewart Community, NV"
US,0000445,25000US3985,"Stewarts Point Rancheria, CA"
US,0000446,25000US4000,"Stillaguamish Reservation and Off-Reservation Trust Land, WA"
US,0000447,25000US4015,"Stockbridge Munsee Community and Off-Reservation Trust Land, WI"
US,0000448,25000US4030,"Sulphur Bank Rancheria, CA"
US,0000449,25000US4045,"Summit Lake Reservation and Off-Reservation Trust Land, NV"
US,0000450,25000US4060,"Susanville Indian Rancheria and Off-Reservation Trust Land, CA"
US,0000451,25000US4075,"Swinomish Reservation and Off-Reservation Trust Land, WA"
US,0000452,25000US4090,"Sycuan Reservation and Off-Reservation Trust Land, CA"
US,0000453,25000US4095,"Table Bluff Reservation, CA"
US,0000454,25000US4110,"Table Mountain Rancheria, CA"
US,0000455,25000US4130,"Tampa Reservation, FL"
US,0000456,25000US4140,"Taos Pueblo and Off-Reservation Trust Land, NM"
US,0000457,25000US4170,"Tesuque Pueblo and Off-Reservation Trust Land, NM"
US,0000458,25000US4180,"Timbi-Sha Shoshone Reservation and Off-Reservation Trust Land, CA--NV"
US,0000459,25000US4200,"Tohono O'odham Nation Reservation and Off-Reservation Trust Land, AZ"
US,0000460,25000US4225,"Tonawanda Reservation, NY"
US,0000461,25000US4235,"Tonto Apache Reservation and Off-Reservation Trust Land, AZ"
US,0000462,25000US4255,"Torres-Martinez Reservation, CA"
US,0000463,25000US4275,"Trinidad Rancheria and Off-Reservation Trust Land, CA"
US,0000464,25000US4290,"Tulalip Reservation and Off-Reservation Trust Land, WA"
US,0000465,25000US4300,"Tule River Reservation and Off-Reservation Trust Land, CA"
US,0000466,25000US4315,"Tunica-Biloxi Reservation and Off-Reservation Trust Land, LA"
US,0000467,25000US4330,"Tuolumne Rancheria, CA"
US,0000468,25000US4345,"Turtle Mountain Reservation and Off-Reservation Trust Land, MT--ND--SD"
US,0000469,25000US4360,"Tuscarora Nation Reservation, NY"
US,0000470,25000US4375,"Twenty-Nine Palms Reservation and Off-Reservation Trust Land, CA"
US,0000471,25000US4390,"Uintah and Ouray Reservation and Off-Reservation Trust Land, UT"
US,0000472,25000US4405,"Umatilla Reservation and Off-Reservation Trust Land, OR"
US,0000473,25000US4430,"Upper Lake Rancheria, CA"
US,0000474,25000US4445,"Upper Sioux Community and Off-Reservation Trust Land, MN"
US,0000475,25000US4455,"Upper Skagit Reservation, WA"
US,0000476,25000US4470,"Ute Mountain Reservation and Off-Reservation Trust Land, CO--NM--UT"
US,0000477,25000US4500,"Viejas Reservation and Off-Reservation Trust Land, CA"
US,0000478,25000US4515,"Walker River Reservation, NV"
US,0000479,25000US4530,"Wampanoag-Aquinnah Trust Land, MA"
US,0000480,25000US4545,"Warm Springs Reservation and Off-Reservation Trust Land, OR"
US,0000481,25000US4560,"Washoe Ranches Trust Land, NV--CA"
US,0000482,25000US4580,"Wells Colony, NV"
US,0000483,25000US4595,"White Earth Reservation and Off-Reservation Trust Land, MN"
US,0000484,25000US4610,"Wind River Reservation and Off-Reservation Trust Land, WY"
US,0000485,25000US4625,"Winnebago Reservation and Off-Reservation Trust Land, NE--IA"
US,0000486,25000US4635,"Winnemucca Indian Colony, NV"
US,0000487,25000US4665,"Woodfords Community, CA"
US,0000488,25000US4680,"XL Ranch Rancheria, CA"
US,0000489,25000US4690,"Yakama Nation Reservation and Off-Reservation Trust Land, WA"
US,0000490,25000US4700,"Yankton Reservation, SD"
US,0000491,25000US4708,"Yavapai-Apache Nation Reservation, AZ"
US,0000492,25000US4710,"Yavapai-Prescott Reservation, AZ"
US,0000493,25000US4725,"Yerington Colony, NV"
US,0000494,25000US4740,"Yomba Reservation, NV"
US,0000495,25000US4755,"Ysleta del Sur Pueblo and Off-Reservation Trust Land, TX"
US,0000496,25000US4760,"Yurok Reservation, CA"
US,0000497,25000US4770,"Zia Pueblo and Off-Reservation Trust Land, NM"
US,0000498,25000US4785,"Zuni Reservation and Off-Reservation Trust Land, NM--AZ"
US,0000499,25000US4910,"Kickapoo (KS) Reservation/Sac and Fox Nation Trust Land joint-use area, KS"
US,0000500,25000US4930,"San Felipe Pueblo/Santa Ana Pueblo joint-use area, NM"
US,0000501,25000US4940,"San Felipe Pueblo/Santo Domingo Pueblo joint-use area, NM"
US,0000502,25000US5003,"Anahola (Agricultural) Hawaiian Home Land, HI"
US,0000503,25000US5004,"Anahola (Residential) Hawaiian Home Land, HI"
US,0000504,25000US5008,"East Kapolei Hawaiian Home Land, HI"
US,0000505,25000US5009,"Haiku Hawaiian Home Land, HI"
US,0000506,25000US5011,"Hanapepe Hawaiian Home Land, HI"
US,0000507,25000US5018,"Homuula-Upper Piihonua Hawaiian Home Land, HI"
US,0000508,25000US5026,"Honokaia Hawaiian Home Land, HI"
US,0000509,25000US5029,"Honokowai Hawaiian Home Land, HI"
US,0000510,25000US5030,"Honolulu Makai Hawaiian Home Land, HI"
US,0000511,25000US5031,"Honomu Hawaiian Home Land, HI"
US,0000512,25000US5033,"Hoolehua-Palaau Hawaiian Home Land, HI"
US,0000513,25000US5041,"Kahikinui Hawaiian Home Land, HI"
US,0000514,25000US5043,"Kakaina-Kumuhau Hawaiian Home Land, HI"
US,0000515,25000US5044,"Kalaeloa Hawaiian Home Land, HI"
US,0000516,25000US5046,"Kalamaula Hawaiian Home Land, HI"
US,0000517,25000US5051,"Kalaupapa Hawaiian Home Land, HI"
US,0000518,25000US5053,"Kalawahine Hawaiian Home Land, HI"
US,0000519,25000US5056,"Kamaoa-Puueo Hawaiian Home Land, HI"
US,0000520,25000US5061,"Kamiloloa-Makakupaia Hawaiian Home Land, HI"
US,0000521,25000US5066,"Kamoku-Kapulena Hawaiian Home Land, HI"
US,0000522,25000US5067,"Kanehili Hawaiian Home Land, HI"
US,0000523,25000US5069,"Kaohe-Olaa Hawaiian Home Land, HI"
US,0000524,25000US5071,"Kapaa Hawaiian Home Land, HI"
US,0000525,25000US5076,"Kapaakea Hawaiian Home Land, HI"
US,0000526,25000US5083,"Kapolei Hawaiian Home Land, HI"
US,0000527,25000US5086,"Kaumana Hawaiian Home Land, HI"
US,0000528,25000US5088,"Kaupea Hawaiian Home Land, HI"
US,0000529,25000US5091,"Kawaihae Hawaiian Home Land, HI"
US,0000530,25000US5098,"Keahuolu Hawaiian Home Land, HI"
US,0000531,25000US5101,"Kealakehe Hawaiian Home Land, HI"
US,0000532,25000US5104,"Keanae-Wailua Hawaiian Home Land, HI"
US,0000533,25000US5106,"Keaukaha Hawaiian Home Land, HI"
US,0000534,25000US5111,"Kekaha Hawaiian Home Land, HI"
US,0000535,25000US5114,"Keokea (Agricultural) Hawaiian Home Land, HI"
US,0000536,25000US5116,"Keoniki Hawaiian Home Land, HI"
US,0000537,25000US5120,"Kewalo Hawaiian Home Land, HI"
US,0000538,25000US5123,"Kolaoa Hawaiian Home Land, HI"
US,0000539,25000US5133,"Lalamilo Hawaiian Home Land, HI"
US,0000540,25000US5134,"Lanai City Hawaiian Home Land, HI"
US,0000541,25000US5135,"Leialii Hawaiian Home Land, HI"
US,0000542,25000US5136,"Lualualei Hawaiian Home Land, HI"
US,0000543,25000US5138,"Maili Hawaiian Home Land, HI"
US,0000544,25000US5139,"Makaha Valley Hawaiian Home Land, HI"
US,0000545,25000US5146,"Makuu Hawaiian Home Land, HI"
US,0000546,25000US5148,"Maluohai Hawaiian Home Land, HI"
US,0000547,25000US5156,"Moloaa Hawaiian Home Land, HI"
US,0000548,25000US5161,"Nanakuli Hawaiian Home Land, HI"
US,0000549,25000US5166,"Nienie Hawaiian Home Land, HI"
US,0000550,25000US5176,"Panaewa (Agricultural) Hawaiian Home Land, HI"
US,0000551,25000US5177,"Panaewa (Residential) Hawaiian Home Land, HI"
US,0000552,25000US5179,"Papakolea Hawaiian Home Land, HI"
US,0000553,25000US5181,"Pauahi Hawaiian Home Land, HI"
US,0000554,25000US5186,"Paukukalo Hawaiian Home Land, HI"
US,0000555,25000US5188,"Pearl City Hawaiian Home Land, HI"
US,0000556,25000US5193,"Piihonua Hawaiian Home Land, HI"
US,0000557,25000US5196,"Ponohawaii Hawaiian Home Land, HI"
US,0000558,25000US5198,"Princess Kahanu Estates Hawaiian Home Land, HI"
US,0000559,25000US5199,"Pulehunui Hawaiian Home Land, HI"
US,0000560,25000US5201,"Puukapu Hawaiian Home Land, HI"
US,0000561,25000US5213,"South Maui Hawaiian Home Land, HI"
US,0000562,25000US5216,"Ualapue Hawaiian Home Land, HI"
US,0000563,25000US5222,"Upolu Hawaiian Home Land, HI"
US,0000564,25000US5223,"Waiahole Hawaiian Home Land, HI"
US,0000565,25000US5236,"Waiakea Hawaiian Home Land, HI"
US,0000566,25000US5238,"Waianae Hawaiian Home Land, HI"
US,0000567,25000US5239,"Waianae Kai Hawaiian Home Land, HI"
US,0000568,25000US5241,"Waiehu Hawaiian Home Land, HI"
US,0000569,25000US5248,"Waiku-Hana Hawaiian Home Land, HI"
US,0000570,25000US5251,"Wailau Hawaiian Home Land, HI"
US,0000571,25000US5256,"Wailua Hawaiian Home Land, HI"
US,0000572,25000US5271,"Waimanalo Hawaiian Home Land, HI"
US,0000573,25000US5276,"Waimanu Hawaiian Home Land, HI"
US,0000574,25000US5281,"Waimea Hawaiian Home Land, HI"
US,0000575,25000US5283,"Waiohinu Hawaiian Home Land, HI"
US,0000576,25000US5286,"Waiohuli (Residential) Hawaiian Home Land, HI"
US,0000577,25000US5540,"Caddo-Wichita-Delaware OTSA, OK"
US,0000578,25000US5550,"Cherokee OTSA, OK"
US,0000579,25000US5560,"Cheyenne-Arapaho OTSA, OK"
US,0000580,25000US5580,"Chickasaw OTSA, OK"
US,0000581,25000US5590,"Choctaw OTSA, OK"
US,0000582,25000US5600,"Citizen Potawatomi Nation-Absentee Shawnee OTSA, OK"
US,0000583,25000US5620,"Creek OTSA, OK"
US,0000584,25000US5640,"Eastern Shawnee OTSA, OK"
US,0000585,25000US5670,"Iowa OTSA, OK"
US,0000586,25000US5690,"Kaw OTSA, OK"
US,0000587,25000US5700,"Kickapoo OTSA, OK"
US,0000588,25000US5720,"Kiowa-Comanche-Apache-Fort Sill Apache OTSA, OK"
US,0000589,25000US5730,"Miami OTSA, OK"
US,0000590,25000US5740,"Modoc OTSA, OK"
US,0000591,25000US5760,"Otoe-Missouria OTSA, OK"
US,0000592,25000US5770,"Ottawa OTSA, OK"
US,0000593,25000US5780,"Pawnee OTSA, OK"
US,0000594,25000US5795,"Peoria OTSA, OK"
US,0000595,25000US5800,"Ponca OTSA, OK"
US,0000596,25000US5810,"Quapaw OTSA, OK"
US,0000597,25000US5820,"Sac and Fox OTSA, OK"
US,0000598,25000US5830,"Seminole OTSA, OK"
US,0000599,25000US5835,"Seneca-Cayuga OTSA, OK"
US,0000600,25000US5860,"Tonkawa OTSA, OK"
US,0000601,25000US5890,"Wyandotte OTSA, OK"
US,0000602,25000US5915,"Creek/Seminole joint-use OTSA, OK"
US,0000603,25000US5950,"Kaw/Ponca joint-use OTSA, OK"
US,0000604,25000US5955,"Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA, OK"
US,0000605,25000US5970,"Miami/Peoria joint-use OTSA, OK"
US,0000606,25000US6015,"Akhiok ANVSA, AK"
US,0000607,25000US6020,"Akiachak ANVSA, AK"
US,0000608,25000US6025,"Akiak ANVSA, AK"
US,0000609,25000US6030,"Akutan ANVSA, AK"
US,0000610,25000US6035,"Alakanuk ANVSA, AK"
US,0000611,25000US6040,"Alatna ANVSA, AK"
US,0000612,25000US6045,"Aleknagik ANVSA, AK"
US,0000613,25000US6065,"Algaaciq ANVSA, AK"
US,0000614,25000US6070,"Allakaket ANVSA, AK"
US,0000615,25000US6075,"Ambler ANVSA, AK"
US,0000616,25000US6080,"Anaktuvuk Pass ANVSA, AK"
US,0000617,25000US6095,"Andreafsky ANVSA, AK"
US,0000618,25000US6100,"Angoon ANVSA, AK"
US,0000619,25000US6105,"Aniak ANVSA, AK"
US,0000620,25000US6125,"Anvik ANVSA, AK"
US,0000621,25000US6140,"Arctic Village ANVSA, AK"
US,0000622,25000US6150,"Atka ANVSA, AK"
US,0000623,25000US6160,"Atmautluak ANVSA, AK"
US,0000624,25000US6165,"Atqasuk ANVSA, AK"
US,0000625,25000US6175,"Barrow ANVSA, AK"
US,0000626,25000US6190,"Beaver ANVSA, AK"
US,0000627,25000US6195,"Belkofski ANVSA, AK"
US,0000628,25000US6205,"Bethel ANVSA, AK"
US,0000629,25000US6225,"Bill Moore's ANVSA, AK"
US,0000630,25000US6235,"Birch Creek ANVSA, AK"
US,0000631,25000US6240,"Brevig Mission ANVSA, AK"
US,0000632,25000US6250,"Buckland ANVSA, AK"
US,0000633,25000US6255,"Cantwell ANVSA, AK"
US,0000634,25000US6257,"Canyon Village ANVSA, AK"
US,0000635,25000US6265,"Chalkyitsik ANVSA, AK"
US,0000636,25000US6275,"Chefornak ANVSA, AK"
US,0000637,25000US6280,"Chenega ANVSA, AK"
US,0000638,25000US6285,"Chevak ANVSA, AK"
US,0000639,25000US6290,"Chickaloon ANVSA, AK"
US,0000640,25000US6295,"Chignik ANVSA, AK"
US,0000641,25000US6300,"Chignik Lagoon ANVSA, AK"
US,0000642,25000US6305,"Chignik Lake ANVSA, AK"
US,0000643,25000US6310,"Chilkat ANVSA, AK"
US,0000644,25000US6315,"Chilkoot ANVSA, AK"
US,0000645,25000US6325,"Chistochina ANVSA, AK"
US,0000646,25000US6330,"Chitina ANVSA, AK"
US,0000647,25000US6335,"Chuathbaluk ANVSA, AK"
US,0000648,25000US6340,"Chulloonawick ANVSA, AK"
US,0000649,25000US6350,"Circle ANVSA, AK"
US,0000650,25000US6360,"Clarks Point ANVSA, AK"
US,0000651,25000US6365,"Copper Center ANVSA, AK"
US,0000652,25000US6380,"Council ANVSA, AK"
US,0000653,25000US6385,"Craig ANVSA, AK"
US,0000654,25000US6390,"Crooked Creek ANVSA, AK"
US,0000655,25000US6400,"Deering ANVSA, AK"
US,0000656,25000US6405,"Dillingham ANVSA, AK"
US,0000657,25000US6415,"Dot Lake ANVSA, AK"
US,0000658,25000US6420,"Douglas ANVSA, AK"
US,0000659,25000US6430,"Eagle ANVSA, AK"
US,0000660,25000US6440,"Eek ANVSA, AK"
US,0000661,25000US6445,"Egegik ANVSA, AK"
US,0000662,25000US6450,"Eklutna ANVSA, AK"
US,0000663,25000US6455,"Ekuk ANVSA, AK"
US,0000664,25000US6460,"Ekwok ANVSA, AK"
US,0000665,25000US6470,"Elim ANVSA, AK"
US,0000666,25000US6480,"Emmonak ANVSA, AK"
